	photo_cnt	photo_like_cnt	photo_like_max	photo_like_mean	photo_like_median	photo_month_mean	photo_repost_cnt	photo_repost_max	photo_repost_mean	photo_repost_median	photo_text	photo_text_len_cnt	photo_yer_mean	uid	vk_photo_ava_change_cnt	vk_photo_text_url_len_cnt	vk_photo_wall_ph_post_cnt
2	4	130	66	32.5	27.5	1.0	0	0	0.0	0.0	   	0.0	1.3333333333333333	181029517	0	0	0
3	7	639	139	91.28571428571429	113.0	1.75	4	1	0.5714285714285714	1.0	      	0.0	2.3333333333333335	73703994	0	0	0
4	3	13	7	4.333333333333333	6.0	1.0	0	0	0.0	0.0	  	0.0	3.0	467673028	0	0	0
5	10	781	154	78.1	82.0	1.4285714285714286	0	0	0.0	0.0	         	0.0	3.3333333333333335	144910934	0	0	0
6	4	81	25	20.25	20.5	1.3333333333333333	0	0	0.0	0.0	   	0.0	4.0	166045266	0	0	0
7														494821147.0			
8	129	3381	76	26.209302325581394	28.0	10.75	1	1	0.007751937984496124	0.0	                                                                                                                                	0.0	21.5	153048650	0	0	0
9	279	2660	57	9.53405017921147	7.0	23.25	4	1	0.014336917562724014	0.0	                                                                                                                              Как бомжики    Какаха                                                                                                                                                    	0.0	31.0	152115241	0	0	0
10	39	2411	251	61.82051282051282	57.0	3.9	2	1	0.05128205128205128	0.0	"    много однообразных фоток, но они же 
все классные    Когда переговоры действительно важные        походный повар                      "	0.0	7.8	166828272	0	0	0
11	53	1447	64	27.30188679245283	25.0	4.818181818181818	0	0	0.0	0.0	                                                    	0.0	13.25	221905109	0	0	0
12	4	247	82	61.75	62.5	1.0	0	0	0.0	0.0	   	0.0	2.0	223306846	0	0	0
13	34	1283	245	37.73529411764706	24.0	2.8333333333333335	0	0	0.0	0.0	                                 	0.0	6.8	122442308	0	0	0
14	16	85	22	5.3125	4.0	2.6666666666666665	0	0	0.0	0.0	               	0.0	5.333333333333333	355337196	0	0	0
15	89	4194	130	47.12359550561798	45.0	7.416666666666667	0	0	0.0	0.0	Стану птицей вольной                           no filters🔙        each time harder to say goodbye to you                                                     	0.0	9.88888888888889	134713433	0	0	0
16	11	923	154	83.9090909090909	81.0	1.5714285714285714	0	0	0.0	0.0	          	0.0	2.75	149265222	0	0	0
17	7	455	132	65.0	67.0	1.0	0	0	0.0	0.0	      	0.0	2.3333333333333335	77312439	0	0	0
18	27	859	72	31.814814814814813	27.0	3.0	0	0	0.0	0.0	"         дааавненько я не выставляла совсем ничего а ждать четверга ради #throwbackthursday я конечно не буду 
люблю-люблю всех, кто сделал тот день возможным 💗  двигайся  после дождя всё иначе погода сегодня очень июньская конечно 
но даже это не испортит моё настроение really don't care what you can say ЧЕМПИОНАТ РОССИИ - TIGERS, ЧИР ВЗРОСЛЫЕ - 3 место!

Вот уже сутки мы бронзовые чемпионы России, а эмоции до сих пор очень яркие, все ещё не верится. Это тот результат, о котором никто не мог подумать ещё несколько месяцев назад, хотя сейчас понимаем, что могли сделать и лучше) 
Спасибо всем девочкам и всем-всем, кто в нас верил и поддерживал 🐯🌟 а ещё сегодня один из стилистов сказал мне, что лучше всего я получаюсь на собственных снимках 😂
сижу до сих пор думаю, комплимент это был или нет 🤔       моя систер спасибо трем зайкам за последние четыре месяца и этот вечер
очень вас люблю алгебра подождёт"	0.0	6.75	167322104	0	0	0
19														269193982.0			
20	34	6553	352	192.73529411764707	186.0	3.090909090909091	0	0	0.0	0.0	       Любимые💞                          	0.0	6.8	290180869	0	0	0
21	20	2676	258	133.8	129.5	2.2222222222222223	3	1	0.15	0.0	                   	0.0	4.0	60550446	0	0	0
22	3	139	64	46.333333333333336	45.0	1.0	0	0	0.0	0.0	  	0.0	1.5	120101207	0	0	0
23	2	112	76	56.0	56.0	1.0	0	0	0.0	0.0	 	0.0	1.0	123084933	0	0	0
24	20	1042	106	52.1	50.5	2.5	0	0	0.0	0.0	                   	0.0	5.0	201579851	0	0	0
25	17	267	31	15.705882352941176	15.0	1.8888888888888888	0	0	0.0	0.0	                	0.0	5.666666666666667	410896628	0	0	0
26	71	711	44	10.014084507042254	8.0	6.454545454545454	0	0	0.0	0.0	                                                                      	0.0	14.2	167786931	0	0	0
27	55	2244	136	40.8	30.0	5.0	1	1	0.01818181818181818	0.0	                                                      	0.0	9.166666666666666	98507519	0	0	0
28	18	1516	141	84.22222222222223	86.0	1.8	0	0	0.0	0.0	                 	0.0	6.0	64541368	0	0	0
29	31	1164	168	37.54838709677419	23.0	4.428571428571429	1	1	0.03225806451612903	0.0	                              	0.0	6.2	64648536	0	0	0
30	10	251	48	25.1	23.0	1.4285714285714286	0	0	0.0	0.0	         	0.0	2.0	217834508	0	0	0
31														285915017.0			
32	5	269	109	53.8	41.0	1.25	0	0	0.0	0.0	    	0.0	2.5	145760678	0	0	0
33	16	605	97	37.8125	29.0	1.7777777777777777	0	0	0.0	0.0	               	0.0	2.6666666666666665	76890919	0	0	0
34	1	56	56	56.0	56.0	1.0	0	0	0.0	0.0		0.0	1.0	125860131	0	0	0
35	1	28	28	28.0	28.0	1.0	0	0	0.0	0.0		0.0	1.0	450024409	0	0	0
36	1	43	43	43.0	43.0	1.0	0	0	0.0	0.0		0.0	1.0	52333602	0	0	0
37														263767285.0			
38														85803130.0			
39	17	512	54	30.11764705882353	32.0	1.8888888888888888	0	0	0.0	0.0	                	0.0	3.4	64820683	0	0	0
40	6	457	115	76.16666666666667	76.0	1.2	0	0	0.0	0.0	     	0.0	1.2	113067111	0	0	0
41	48	347	29	7.229166666666667	6.0	6.857142857142857	0	0	0.0	0.0	                                       На отдыхе На трубах Саша пыталась поймать лебедя, лебедь пытался сломать руку Саше На этой траве мы курили траву Порт в Торонто. Кузьмич врубила патимейкера на всю Union Station. Люди шарахались, на корабле тусовались туристы под арабский трэп Это мы пили беспонтовый алкоголь после сдачи ОГЭ у Алёны на даче Из-за этой фотки я опоздал на автобус и мне пришлось ждать 40 минут, пока не приедет следующий Марьясова и остальные не желали позировать и только и делали, что кривлялись и прыгали. Нормальной оказалась только это фотография 	0.0	24.0	140160078	0	0	0
42	5	340	93	68.0	62.0	1.25	0	0	0.0	0.0	    	0.0	1.6666666666666667	140820663	0	0	0
43	12	152	34	12.666666666666666	12.0	1.7142857142857142	0	0	0.0	0.0	           	0.0	3.0	48087220	0	0	0
44	29	831	150	28.655172413793103	21.0	2.6363636363636362	0	0	0.0	0.0	                            	0.0	4.142857142857143	154593851	0	0	0
45	13	292	63	22.46153846153846	21.0	1.8571428571428572	1	1	0.07692307692307693	0.0	            	0.0	3.25	157790217	0	0	0
46														262265448.0			
47	31	358	58	11.548387096774194	6.0	4.428571428571429	0	0	0.0	0.0	                              	0.0	7.75	332534406	0	0	0
48	72	2206	441	30.63888888888889	21.0	6.545454545454546	0	0	0.0	0.0	                                                                       	0.0	9.0	27293718	0	0	0
49	643	8265	92	12.853810264385691	8.0	53.583333333333336	6	1	0.00933125972006221	0.0	"                                                                                                                          Самое главное, чтобы вес не перевалил за 60, все остальное переживем🙎🏼🙎🏼

 @ Vegas Crocus City                                                                                                                                                      франция                                                                                                                                                              С дедушкой.                                                                                                                                                                                                                    "	0.0	71.44444444444444	79882376	0	0	0
50	3	423	212	141.0	141.0	1.5	0	0	0.0	0.0	  	0.0	1.0	212411459	0	0	0
51	12	215	32	17.916666666666668	16.5	1.7142857142857142	0	0	0.0	0.0	           	0.0	6.0	183083933	0	0	0
52	17	395	76	23.235294117647058	9.0	2.4285714285714284	0	0	0.0	0.0	" 8 МАРТА ! #КАНИКУЛЫ_Х В ЗАГОРОДНОЙ РЕЗЕДЕНЦИИ на 800 персон ! 
 
ХАЙ GUYS ! Мы снова в деле! 
В международный женский день МЫ совместно с проектом #SHARM (vk.com/sharm_party) 
приготовили для ВАС самую жаркую вечеринку ,которую ну оприоре пропустить не возможно. 
 
МЕНЬШЕ слов ,ближе к делу . 
-КОТТЕДЖ на 800 человек 
-FREE BAR ( Пей без остановки ) 
-Трансфер (привезем и отвезем ) 
ЖАК ЭНТОНИ // GAZIROVKA // ДЖОЗЗИ // YAZZI // GIVMIKI // 
CHERA BENDESS // DEVIL DADDY // SCANDAL PANDA // MAIT // DMC RICO // ACID BRUCE // LARTEY MIKE // ALEX GOOD // HALAIAK // и другие ... 
 
Вход сторого по VISA 
За VISA обращайтесь к представителям проекта 
Подробная информация тут ЧТО? ГДЕ ? КОГДА ? СКОЛЬКО ?https://vk.com/topic-60572897_39306607               "	0.0	3.4	87381981	0	2	0
53	25	787	194	31.48	17.0	2.272727272727273	0	0	0.0	0.0	                        	0.0	3.125	150413394	0	0	0
54	20	539	68	26.95	22.5	2.857142857142857	0	0	0.0	0.0	                   	0.0	6.666666666666667	113487059	0	0	0
55	1	62	62	62.0	62.0	1.0	0	0	0.0	0.0		0.0	1.0	254093647	0	0	0
56	3	238	106	79.33333333333333	98.0	1.0	0	0	0.0	0.0	  	0.0	1.5	97455327	0	0	0
57	14	1040	126	74.28571428571429	62.0	2.0	13	12	0.9285714285714286	0.0	             	0.0	2.0	152183251	0	0	0
58	24	295	50	12.291666666666666	11.0	3.0	0	0	0.0	0.0	           Но от света то не уйдешь. Кто-нибудь хоть раз представлял публичную казнь- вот же она, перед нами, со всем размахом  фееричной и быстрой смерти. Кто-нибудь хоть раз представлял публичную казнь- вот же она, перед нами, со всем размахом  фееричной и быстрой смерти. Кто-нибудь хоть раз представлял публичную казнь- вот же она, перед нами, со всем размахом  фееричной и быстрой смерти. Лучистый лучик с лучистом лесу,мимимишная трава, самый тёплый парк, к тому же разделил этот вечер с прекрасным компаньоном и просто прекрасной леди, очень здорово. Черные тени, черные черные люди, и уточки лакомки. Просто потому что небеса лучшая модель навсегда. Просто потому что небеса лучшая модель навсегда. Просто потому что небеса лучшая модель навсегда.   поймите за что я люблю свет 	0.0	8.0	243234209	0	0	0
59	7	41	9	5.857142857142857	5.0	1.4	0	0	0.0	0.0	      	0.0	2.3333333333333335	448174474	0	0	0
60	2	59	41	29.5	29.5	1.0	0	0	0.0	0.0	 	0.0	2.0	132622053	0	0	0
61	27	928	138	34.370370370370374	18.0	6.75	0	0	0.0	0.0	     Как обычно на пафосе💁🏼‍♀️  Мечтаю о своей квартире 🙏🏼    Оближи меня как леденец 🍭 Спасибо моим девулям asyaabuelez anastasiarome_ за фоточки 💕🙈P.s. Специально купили леденец для фотки, а перед этим напевали фараона Оближи меня как леденец 🍭 Спасибо моим девулям asyaabuelez anastasiarome_ за фоточки 💕🙈P.s. Специально купили леденец для фотки, а перед этим напевали фараона Восемнашка💗🎉🍫 💞💞💞     🍃💐🍂  А завтра уже домой(     	0.0	13.5	136720001	0	0	0
62	533	3818	62	7.163227016885553	4.0	44.416666666666664	0	0	0.0	0.0	"                                            сказка про огурец от Льва Толстого                                                                                                              м
#клумба #волосня L U X 
#mountaindew #luxury #dinner #happybirthdaymom Горная роса #маунтайндью #скайп ◾️◻️
#Арт #фотография #артхаус #эстетик #aesthetics #bw #bnw #чб #gummy #nails                  когда получаешь много love от людей в свой b-day 
#bday #love #sugoi #kawaii                                                                                         Стёб засчитан                                                                                                 Греция 2014
Фото из рубрики :""я - гениальный фотограф и вы должны восхищаться искусством моей фотографии."" Греция 2014 Греция 2014 Греция 2014 Греция 2014 Греция 2014
Фото из рубрики :""я - гениальный фотограф и вы должны восхищаться искусством моей фотографии."" Греция 2014
ЭРОН_ДОН_ДОН Греция 2014
Фото из рубрики :""я - гениальный фотограф и вы должны восхищаться искусством моей фотографии."" Греция 2014 Греция 2014
Азартные карточные игры Греция 2014
Даша на отдыхе Греция 2014 Греция 2014
Фото из рубрики :""я - гениальный фотограф и вы должны восхищаться искусством моей фотографии."" Греция 2014
Фото из рубрики :""я - гениальный фотограф и вы должны восхищаться искусством моей фотографии."" Крым 2013
СПС Крым 2013
Pigeon, sup?  Крым 2013 ""Help!""                                                                                                   Face                         Проша-chaaaaaaaaaan              на танцах на танцах  на английском     shake dat booty  Красивые цветы     "	0.0	66.625	55434500	0	0	0
63	101	1865	101	18.465346534653467	9.0	8.416666666666666	0	0	0.0	0.0	                                                                                                    	0.0	16.833333333333332	89064910	0	0	0
64	17	316	61	18.58823529411765	19.0	2.125	0	0	0.0	0.0	                	0.0	4.25	204466569	0	0	0
65	463	8374	85	18.086393088552917	17.0	38.583333333333336	1	1	0.0021598272138228943	0.0	                                                                                                                                                                                                                                                                                                                                                                                                                                                                              	0.0	92.6	228243595	0	0	0
66	6	53	18	8.833333333333334	9.0	2.0	2	1	0.3333333333333333	0.0	     	0.0	3.0	256823612	0	0	0
67	57	3545	236	62.19298245614035	52.0	4.75	0	0	0.0	0.0	"  Work like hell. I mean you just have to put in 80-100 hour workweeks every week. This improves the odds of success. If other people are putting in 40-hour workweeks and you’re putting in 100-hour workweeks, then even if you’re doing the same thing you know that you will achieve in 4 months what it takes them a year to achieve.

Elon Musk     Кто-нибудь объяснит мне, почему я проснулся в Питере?                                                 "	0.0	8.142857142857142	75808698	0	0	0
68	47	1152	113	24.51063829787234	19.0	4.2727272727272725	0	0	0.0	0.0	"                          в 
выставка 🌚                   "	0.0	6.714285714285714	139856292	0	0	0
69	34	865	112	25.441176470588236	18.0	4.25	0	0	0.0	0.0	     colour my life with the chaos of trouble                            	0.0	4.857142857142857	49551679	0	0	0
70	4	265	87	66.25	64.0	1.0	0	0	0.0	0.0	   	0.0	4.0	173078452	0	0	0
71														213685145.0			
72	62	1546	84	24.93548387096774	19.0	5.166666666666667	1	1	0.016129032258064516	0.0	"                                       брррррррррр
оч холодно      Мхк....
Я царица, все говно Немного о нашей поездке в Скандинавию.... Немного о перевоплощении....              "	0.0	8.857142857142858	177045935	0	0	0
73	12	1645	166	137.08333333333334	137.5	1.7142857142857142	0	0	0.0	0.0	           	0.0	2.4	160781008	0	0	0
74	82	314	46	3.8292682926829267	0.0	11.714285714285714	0	0	0.0	0.0	"Пуленепробиваем для ваших малокалиберных мыслей #простостудент      Реализую God’s plan            Кто твой герой?! ★  vk.com/app1924073 

Кто твой герой из Пиратов Карибского Моря? Кто твой герой?! ★  vk.com/app1924073 

Кто ты из Гарри Поттера?                                                              "	0.0	11.714285714285714	152661800	0	2	0
75	14	484	70	34.57142857142857	30.0	1.4	0	0	0.0	0.0	             	0.0	3.5	122670211	0	0	0
76	221	2892	128	13.085972850678733	3.0	18.416666666666668	1	1	0.004524886877828055	0.0	                               Послание от Насти А. - бесценно                 Куря и дождик Курица на обед(е) Куря читает Куря ботает Куря-художник Куря-скейтер Куря и сон Курочка-модница Куря и тайм-менеджмент Курочка рада новому дню                                                                                Создано в приложении ФотоСтатус - http://vk.com/app2175066?from_id=1&loc=5234a48a37fa8f9e160c2503#photostatus Создано в приложении ФотоСтатус - http://vk.com/app2175066?from_id=1&loc=5234a48a37fa8f9e160c2503#photostatus Создано в приложении ФотоСтатус - http://vk.com/app2175066?from_id=1&loc=5234a48a37fa8f9e160c2503#photostatus Создано в приложении ФотоСтатус - http://vk.com/app2175066?from_id=1&loc=5234a48a37fa8f9e160c2503#photostatus Создано в приложении ФотоСтатус - http://vk.com/app2175066?from_id=1&loc=5234a48a37fa8f9e160c2503#photostatus                                              Создано в приложении ФотоСтатус - http://vk.com/app2175066 Создано в приложении ФотоСтатус - http://vk.com/app2175066 Создано в приложении ФотоСтатус - http://vk.com/app2175066 Создано в приложении ФотоСтатус - http://vk.com/app2175066 Создано в приложении ФотоСтатус - http://vk.com/app2175066  Создано в приложении ФотоСтатус - http://vk.com/app2175066?from_id=1&loc=4f5b7199bbc6fd7967af4376#photostatus Создано в приложении ФотоСтатус - http://vk.com/app2175066?from_id=1&loc=4f5b7199bbc6fd7967af4376#photostatus Создано в приложении ФотоСтатус - http://vk.com/app2175066?from_id=1&loc=4f5b7199bbc6fd7967af4376#photostatus Создано в приложении ФотоСтатус - http://vk.com/app2175066?from_id=1&loc=4f5b7199bbc6fd7967af4376#photostatus Создано в приложении ФотоСтатус - http://vk.com/app2175066?from_id=1&loc=4f5b7199bbc6fd7967af4376#photostatus 1 Создано в приложении ФотоСтатус - http://vk.com/app2175066?from_id=1&loc=51436550bbc61211bfaed763#photostatus Создано в приложении ФотоСтатус - http://vk.com/app2175066?from_id=1&loc=51436550bbc61211bfaed763#photostatus Создано в приложении ФотоСтатус - http://vk.com/app2175066?from_id=1&loc=51436550bbc61211bfaed763#photostatus Создано в приложении ФотоСтатус - http://vk.com/app2175066?from_id=1&loc=51436550bbc61211bfaed763#photostatus Создано в приложении ФотоСтатус - http://vk.com/app2175066?from_id=1&loc=51436550bbc61211bfaed763#photostatus   )))))))))))))))))))))))))))))))))))) Создано в приложении ФотоСтатус - http://vk.com/app2175066?from_id=1&loc=505e82f8bbc6eb8a75085172#photostatus Создано в приложении ФотоСтатус - http://vk.com/app2175066?from_id=1&loc=505e82f8bbc6eb8a75085172#photostatus Создано в приложении ФотоСтатус - http://vk.com/app2175066?from_id=1&loc=505e82f8bbc6eb8a75085172#photostatus Создано в приложении ФотоСтатус - http://vk.com/app2175066?from_id=1&loc=505e82f8bbc6eb8a75085172#photostatus Создано в приложении ФотоСтатус - http://vk.com/app2175066?from_id=1&loc=4fefdc25bbc69fbde4506f79 Создано в приложении ФотоСтатус - http://vk.com/app2175066?from_id=1&loc=4fefdc25bbc69fbde4506f79 Создано в приложении ФотоСтатус - http://vk.com/app2175066?from_id=1&loc=4fefdc25bbc69fbde4506f79 Создано в приложении ФотоСтатус - http://vk.com/app2175066?from_id=1&loc=4fefdc25bbc69fbde4506f79  Создано в приложении ФотоСтатус - http://vkontakte.ru/app2175066 Создано в приложении ФотоСтатус - http://vkontakte.ru/app2175066 Создано в приложении ФотоСтатус - http://vkontakte.ru/app2175066 Создано в приложении ФотоСтатус - http://vkontakte.ru/app2175066 Создано в приложении ФотоСтатус - http://vkontakte.ru/app2175066	0.0	24.555555555555557	98101428	0	33	0
77	8	629	96	78.625	83.0	1.3333333333333333	0	0	0.0	0.0	       	0.0	2.6666666666666665	185526594	0	0	0
78	2	20	15	10.0	10.0	1.0	0	0	0.0	0.0	 	0.0	1.0	312479823	0	0	0
79	2	26	21	13.0	13.0	1.0	0	0	0.0	0.0	 	0.0	1.0	74837322	0	0	0
80	13	646	87	49.69230769230769	48.0	2.1666666666666665	0	0	0.0	0.0	            	0.0	4.333333333333333	70046053	0	0	0
81	8	44	24	5.5	3.0	1.0	0	0	0.0	0.0	       	0.0	1.3333333333333333	69350441	0	0	0
82	1	35	35	35.0	35.0	1.0	0	0	0.0	0.0		0.0	1.0	110395148	0	0	0
83	22	446	45	20.272727272727273	22.5	2.75	0	0	0.0	0.0	                     	0.0	3.6666666666666665	118215043	0	0	0
84	12	749	94	62.416666666666664	65.0	1.3333333333333333	0	0	0.0	0.0	           	0.0	6.0	197685537	0	0	0
85	29	554	73	19.103448275862068	17.0	2.9	0	0	0.0	0.0	                            	0.0	4.142857142857143	103807576	0	0	0
86	8	382	71	47.75	40.5	2.0	0	0	0.0	0.0	       	0.0	2.0	112996061	0	0	0
87	70	3404	147	48.628571428571426	37.5	6.363636363636363	0	0	0.0	0.0	"                                                                Скоростные трассы ветры лижут,
Словно мы по ним скользим опять.
У камина засыпают лыжи.
Как без них мы будем?
Не понять. А я электрический робот
со мною проделайте опыт, 
можно только подмигнуть,
я отправлюсь в Альпы отдохнуть Папа, мама, брат и я 
путешествуем всегда   "	0.0	7.777777777777778	119463543	0	0	0
88	5	254	78	50.8	51.0	1.25	0	0	0.0	0.0	    	0.0	1.6666666666666667	120860495	0	0	0
89	14	1499	127	107.07142857142857	111.5	1.4	0	0	0.0	0.0	             	0.0	4.666666666666667	122727590	0	0	0
90														130806074.0			
91	128	2035	54	15.8984375	14.0	10.666666666666666	4	1	0.03125	0.0	                                                                                                                               	0.0	16.0	132578150	0	0	0
92	95	2714	80	28.568421052631578	28.0	7.916666666666667	0	0	0.0	0.0	             🏅1️⃣                                                                                 	0.0	19.0	138981651	0	0	0
93	15	1667	283	111.13333333333334	95.0	1.5	0	0	0.0	0.0	              	0.0	3.0	144891908	0	0	0
94	72	146	40	2.0277777777777777	0.0	6.545454545454546	0	0	0.0	0.0	              Мои подвиги в Батле! Заходи, поиграем: http://vk.com/app2328540 Мои подвиги в Батле! Заходи, поиграем: http://vk.com/app2328540   Мои подвиги в Батле! Заходи, поиграем: http://vk.com/app2328540 Мой монстр отвоевал себе новый уровень! Мой монстр отвоевал себе новый уровень!  Мои лучшие моменты в Вормикс! Заходи, сразимся: http://vk.com/wormix Мои лучшие моменты в Вормикс! Заходи, сразимся: http://vk.com/wormix Мои лучшие моменты в Вормикс! Заходи, сразимся: http://vk.com/wormix Мои лучшие моменты в Вормикс! Заходи, сразимся: http://vk.com/wormix Мои лучшие моменты в Вормикс! Заходи, сразимся: http://vk.com/wormix Мои лучшие моменты в Вормикс! Заходи, сразимся: http://vk.com/wormix Мои лучшие моменты в Вормикс! Заходи, сразимся: http://vk.com/wormix Мои лучшие моменты в Вормикс! Заходи, сразимся: http://vk.com/wormix Мои лучшие моменты в Вормикс! Заходи, сразимся: http://vk.com/wormix Мои лучшие моменты в Вормикс! Заходи, сразимся: http://vk.com/wormix Мои лучшие моменты в Вормикс! Заходи, сразимся: http://vk.com/wormix Мои лучшие моменты в Вормикс! Заходи, сразимся: http://vk.com/wormix Мои лучшие моменты в Вормикс! Заходи, сразимся: http://vk.com/wormix Мои лучшие моменты в Вормикс! Заходи, сразимся: http://vk.com/wormix Мои лучшие моменты в Вормикс! Заходи, сразимся: http://vk.com/wormix Мои лучшие моменты в Вормикс! Заходи, сразимся: http://vk.com/wormix Мои лучшие моменты в Вормикс! Заходи, сразимся: http://vk.com/wormix Мои лучшие моменты в Вормикс! Заходи, сразимся: http://vk.com/wormix Мои лучшие моменты в Вормикс! Заходи, сразимся: http://vk.com/wormix Мои лучшие моменты в Вормикс! Заходи, сразимся: http://vk.com/wormix  Мои лучшие моменты в Вормикс! Заходи, сразимся: http://vkontakte.ru/wormix Мои лучшие моменты в Вормикс! Заходи, сразимся: http://vkontakte.ru/wormix Мои лучшие моменты в Вормикс! Заходи, сразимся: http://vkontakte.ru/wormix Мои лучшие моменты в Вормикс! Заходи, сразимся: http://vkontakte.ru/wormix Мои лучшие моменты в Вормикс! Заходи, сразимся: http://vkontakte.ru/wormix Мои лучшие моменты в Вормикс! Заходи, сразимся: http://vkontakte.ru/wormix Мои лучшие моменты в Вормикс! Заходи, сразимся: http://vkontakte.ru/wormix Мои лучшие моменты в Вормикс! Заходи, сразимся: http://vkontakte.ru/wormix Мои лучшие моменты в Вормикс! Заходи, сразимся: http://vkontakte.ru/wormix Мои лучшие моменты в Вормикс! Заходи, сразимся: http://vkontakte.ru/wormix   Фотостатус создан в игре Вормикс! http://vkontakte.ru/wormix Фотостатус создан в игре Вормикс! http://vkontakte.ru/wormix Фотостатус создан в игре Вормикс! http://vkontakte.ru/wormix Фотостатус создан в игре Вормикс! http://vkontakte.ru/wormix Фотостатус создан в игре Вормикс! http://vkontakte.ru/wormix Фотостатус создан в игре Вормикс! http://vkontakte.ru/wormix Фотостатус создан в игре Вормикс! http://vkontakte.ru/wormix Фотостатус создан в игре Вормикс! http://vkontakte.ru/wormix Фотостатус создан в игре Вормикс! http://vkontakte.ru/wormix Фотостатус создан в игре Вормикс! http://vkontakte.ru/wormix Фотостатус создан в игре Вормикс! http://vkontakte.ru/wormix Фотостатус создан в игре Вормикс! http://vkontakte.ru/wormix Фотостатус создан в игре Вормикс! http://vkontakte.ru/wormix Фотостатус создан в игре Вормикс! http://vkontakte.ru/wormix Фотостатус создан в игре Вормикс! http://vkontakte.ru/wormix  	60.0	10.285714285714286	145992210	0	48	0
95	6	320	108	53.333333333333336	42.0	1.5	0	0	0.0	0.0	     	0.0	3.0	147759748	0	0	0
96	36	1410	91	39.166666666666664	37.0	4.0	0	0	0.0	0.0	             Выходной день нужно проводить с пользой и хорошими людьми🐱    Просто потрясающее лето✈️☀️🌊   В то время, пока все задыхаются в Москве, мы наслаждаемся прохладой в Питере🌤 🌉🌌🌉 Даже погода не сможет испортить это незабываемое путешествие🌧☔️   #superstar   🌉🌉🌉 И снова в школу🔁 ☀️☀️☀️     	0.0	9.0	151298168	0	0	0
97	2	124	70	62.0	62.0	1.0	0	0	0.0	0.0	 	0.0	1.0	152263056	0	0	0
98	4	222	93	55.5	54.5	1.0	0	0	0.0	0.0	   	0.0	1.3333333333333333	155756785	0	0	0
99	117	4543	282	38.82905982905983	29.0	9.75	0	0	0.0	0.0	"                                                                                                  Юлькин День Рождения!
Очень фотография нравится) Испания 2013      Ежики живут вечно) Концерт 23.04.13 Концерт 23.04.13 Бро мой на веки вечные)  Волшебные дни...     Испания 2012) "	0.0	14.625	156096724	0	0	0
100														157095145.0			
101	8	683	188	85.375	73.5	1.6	0	0	0.0	0.0	       	0.0	2.6666666666666665	157575718	0	0	0
102	1	3	3	3.0	3.0	1.0	0	0	0.0	0.0		0.0	1.0	160095903	0	0	0
103	3	102	55	34.0	33.0	1.0	0	0	0.0	0.0	  	0.0	1.5	163429326	0	0	0
104	50	1820	273	36.4	26.0	4.166666666666667	1	1	0.02	0.0	                                                 	0.0	8.333333333333334	164218203	0	0	0
105	39	1259	84	32.282051282051285	29.0	3.9	0	0	0.0	0.0	                                      	0.0	9.75	165046956	0	0	0
106	18	406	137	22.555555555555557	10.5	2.25	0	0	0.0	0.0	                 	0.0	4.5	171062644	0	0	0
107	10	555	107	55.5	56.0	1.6666666666666667	0	0	0.0	0.0	"      Чередование дней и ночей 
При свете восковых свечей 
Отдай мне свою жизнь смелей 
Парень в черном-казначей 
Тут темно и света нет 
Мы увязли в этой мгле 
Денег нет купить билет 
Все измазано в угле 
Тень по всюду за тобой 
И от неё нельзя уйти 
Время учинить разбой 
Но об этом не кричи 
мокрый асфальт и тень фонаря 
мы вышли из тьмы 
так все говорят 
там у руля 
токсикоман 
твой старший брат 
уже умирал 
она не боится 
сплошой темноты 
на нее 
 смотрят лики святых 
сзади нее 
души пустых 
души людей 
погребенных во лжи 
так и живем 
без надежды на завтра 
в болоте увязла 
она 
на дне болота 
в кромешной тьме 
она уже умерла 
надежда умерла последней 
как и было предначертано 
никто не мог поверить 
что она с собой наделала 
ее останки в тишине 
лежат богом не тронуты 
в городе где из сотен птиц 
водятся только вороны   "	0.0	2.5	171845076	0	0	0
108	69	800	55	11.594202898550725	7.0	6.2727272727272725	0	0	0.0	0.0	                                                                    	0.0	11.5	172456011	0	0	0
109	1	33	33	33.0	33.0	1.0	0	0	0.0	0.0		0.0	1.0	174181501	0	0	0
110	3	116	43	38.666666666666664	39.0	1.0	0	0	0.0	0.0	  	0.0	3.0	174516691	0	0	0
111														174602572.0			
112	12	439	71	36.583333333333336	31.5	4.0	0	0	0.0	0.0	           	0.0	6.0	174937490	0	0	0
113	294	15420	178	52.44897959183673	54.0	24.5	0	0	0.0	0.0	                                                                                                                                                                                                                                                                                                     	0.0	42.0	178624934	0	0	0
114	4	130	66	32.5	27.5	1.0	0	0	0.0	0.0	   	0.0	1.3333333333333333	181029517	0	0	0
115														183062160.0			
116	327	9992	169	30.5565749235474	25.0	27.25	2	1	0.0061162079510703364	0.0	                                                                                                                                                                                                                                                                                                                                      	0.0	46.714285714285715	188271592	0	0	0
117	21	199	59	9.476190476190476	3.0	2.625	0	0	0.0	0.0	                    	0.0	4.2	194133521	0	0	0
118	2	141	91	70.5	70.5	1.0	0	0	0.0	0.0	 	0.0	2.0	200897242	0	0	0
119	2	90	45	45.0	45.0	1.0	0	0	0.0	0.0	 	0.0	2.0	203614637	0	0	0
120	4	86	24	21.5	21.5	1.3333333333333333	0	0	0.0	0.0	   	0.0	4.0	211780856	0	0	0
